"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","BIT","5524","Intro Bus Intel and Analytics","Hoopes","3.82","70.4","16.9","4.2","5.6","1.4","1.4","0","0","0","0","0","0","0","71","81761","  3"
"2021-22","Fall","MKTG","4254","Product and Price Management","Reilly","3.59","32.4","23.9","35.2","5.6","2.8","0","0","0","0","0","0","0","0","71","88568","  3"
"2021-22","Spring","BIT","3434","Adv Modeling for Bus Analytics","Ragsdale","3.05","15.5","18.3","18.3","14.1","15.5","7","1.4","2.8","2.8","2.8","0","1.4","1","71","11761","  3"
"2021-22","Spring","BIT","3554","Networks, Telecom, & Security","Shen","3.19","11.3","26.8","18.3","22.5","8.5","4.2","7","0","0","0","0","1.4","2","71","11776","  3"
"2022-23","Fall","BIT","4484","Project Management","Monday","3.75","46.5","35.2","14.1","2.8","1.4","0","0","0","0","0","0","0","0","71","81849","  3"
"2022-23","Fall","HTM","4354","IT & Social Media in HTM","Brophy","3.65","46.5","23.9","8.5","16.9","4.2","0","0","0","0","0","0","0","0","71","86307","  3"
"2022-23","Fall","MGT","2114","Principles of Project Mgt","Williamson","3.68","60.6","11.3","9.9","14.1","2.8","0","0","0","1.4","0","0","0","0","71","87820","  3"
"2022-23","Fall","MGT","4314","International Management","Beleny","3.6","46.5","26.8","8.5","7","2.8","5.6","2.8","0","0","0","0","0","0","71","87856","  3"
"2022-23","Fall","MGT","1104","Foundations of Business","Raschke","2.88","0","16.9","9.9","35.2","16.9","7","9.9","1.4","1.4","1.4","0","0","1","71","91053","  3"
"2022-23","Spring","HTM","4444","Winery Tourism","Foster","3.31","12.7","31","23.9","14.1","8.5","8.5","0","1.4","0","0","0","0","6","71","16506","  3"
"2022-23","Spring","MGT","3404","Principles of Management","Kiratikosolrak","3.03","14.1","14.1","14.1","19.7","19.7","7","7","2.8","0","0","1.4","0","4","71","17895","  3"
"2023-24","Fall","MGT","2314","Intro International Business","Stallkamp","3.21","14.1","25.4","23.9","21.1","4.2","5.6","1.4","0","0","1.4","0","2.8","0","71","87819","  3"
"2023-24","Fall","MGT","4314","International Management","Beleny","3.81","64.8","22.5","7","4.2","0","0","0","1.4","0","0","0","0","0","71","87860","  3"
"2017-18","Spring","MGT","5804","Leader Tech-Based Org","Townsend","3.78","66.7","15.3","11.1","4.2","0","0","1.4","1.4","0","0","0","0","0","72","16265","  3"
"2017-18","Spring","MKTG","4304","Marketing Communications","Crabbe","3.82","75","13.9","4.2","2.8","1.4","0","1.4","1.4","0","0","0","0","0","72","19695","  3"
"2019-20","Fall","BIT","2405","Bus Stats Analytics & Model","Kern","2.81","8.3","11.1","16.7","19.4","9.7","13.9","15.3","2.8","0","0","0","2.8","4","72","81483","  3"
"2020-21","Fall","BIT","3514","Systems Analysis","Tegarden","3.5","33.3","26.4","18.1","6.9","9.7","4.2","1.4","0","0","0","0","0","0","72","81697","  3"
"2020-21","Fall","BIT","3434","Adv Modeling for Bus Analytics","Simundza","3.62","69.4","0","5.6","16.7","0","2.8","2.8","1.4","0","1.4","0","0","0","72","91716","  3"
"2020-21","Spring","HTM","2314","Intro International Business","Feigenbaum","2.93","11.1","15.3","11.1","23.6","9.7","12.5","12.5","1.4","1.4","0","0","1.4","3","72","16190","  3"
"2020-21","Spring","MGT","2204","Global Business of Pop Culture","Jamison","3.55","29.2","31.9","20.8","9.7","6.9","1.4","0","0","0","0","0","0","1","72","20698","  3"
"2022-23","Fall","MGT","2314","Intro International Business","Singal","2.58","5.6","22.2","12.5","8.3","11.1","6.9","6.9","8.3","5.6","4.2","2.8","5.6","4","72","87821","  3"
"2022-23","Fall","MGT","1104","Foundations of Business","Raschke","2.92","2.8","11.1","16.7","30.6","19.4","9.7","8.3","0","1.4","0","0","0","0","72","91054","  3"
"2022-23","Spring","BIT","3424","Intro Bus Analytics Modeling","Seref","3.94","86.1","11.1","0","2.8","0","0","0","0","0","0","0","0","2","72","11881","  3"
"2022-23","Spring","BIT","3454","Business Process Improvement","Mindel","3.71","66.7","8.3","9.7","6.9","4.2","4.2","0","0","0","0","0","0","0","72","11893","  3"
"2022-23","Spring","BIT","4614","Information Security","Vance","3.73","72.2","8.3","6.9","5.6","0","2.8","2.8","0","0","1.4","0","0","0","72","11922","  3"
"2022-23","Spring","HTM","2464","Introduction to Service","Feigenbaum","2.96","20.8","15.3","6.9","16.7","13.9","5.6","8.3","9.7","0","0","0","2.8","4","72","16489","  3"
"2023-24","Fall","BIT","4474","Global Ops & Info Technology","Gordon","3.34","27.8","20.8","13.9","20.8","5.6","6.9","2.8","0","0","1.4","0","0","1","72","81923","  3"
"2023-24","Fall","BIT","4604","Data Gov, Privacy, Ethics","Flora","3.87","77.8","11.1","5.6","5.6","0","0","0","0","0","0","0","0","0","72","81931","  3"
"2023-24","Fall","MKTG","4644","Mktg, Soc, & Pub Interests","Reilly","3.25","18.1","20.8","18.1","22.2","11.1","5.6","1.4","1.4","0","1.4","0","0","0","72","88000","  3"
"2016-17","Fall","MGT","2945","Small Unit Lrdshp for Cadets","Humphrey","3.61","46.8","21.6","12.8","10.6","4.6","0.5","2.8","0.5","0","0","0","0","0","218","85855","  1"
"2016-17","Spring","BIT","3414","Operations & Supply Chain Mgt","Clark","2.89","11","12.3","13.7","21.9","13.7","6.8","6.8","11","2.7","0","0","0","4","73","11331","  3"
"2016-17","Spring","BIT","3434","Adv Modeling for Bus Analytics","Rakes","3.89","84.9","6.8","4.1","0","2.7","1.4","0","0","0","0","0","0","1","73","11338","  3"
"2016-17","Spring","HTM","2514","Catering Management","Parsons","3.68","61.6","17.8","5.5","6.8","2.7","2.7","1.4","0","0","0","0","1.4","2","73","14825","  3"
"2016-17","Spring","MGT","2946","Small Unit Ldrshp for Cadets","Humphrey","3.72","64.4","17.4","7.8","3.7","2.7","1.4","0","0.9","0","0.5","0.9","0.5","1","219","15931","  1"
"2017-18","Spring","HTM","1414","Intro to HTM","Fitch","3.57","56.2","21.9","11","1.4","2.7","1.4","0","0","0","0","0","5.5","1","73","15044","  3"
"2018-19","Fall","BIT","3444","Adv Bus Comp and App","Seref","3.75","54.8","24.7","13.7","4.1","2.7","0","0","0","0","0","0","0","2","73","81435","  3"
"2018-19","Fall","HTM","2514","Catering Management","Magnini","3.27","31.5","13.7","21.9","15.1","2.7","8.2","1.4","1.4","0","1.4","0","2.7","0","73","85163","  3"
"2018-19","Spring","BIT","3414","Operations & Supply Chain Mgt","Clark","2.93","15.1","15.1","13.7","16.4","9.6","11","11","2.7","2.7","1.4","0","1.4","2","73","11478","  3"
"2018-19","Spring","BIT","4434","Comp Sim In Bus","Travis","3.45","43.8","12.3","12.3","15.1","6.8","1.4","8.2","0","0","0","0","0","0","73","11496","  3"
"2018-19","Spring","ACIS","2115","Principles of Accounting","Lacoste","2.76","35.6","5.5","6.8","12.3","9.6","5.5","2.7","2.7","2.7","0","2.7","13.7","17","73","18785","  3"
"2020-21","Fall","MKTG","4304","Marketing Communications","Crabbe","3.45","21.9","41.1","12.3","12.3","4.1","2.7","4.1","1.4","0","0","0","0","0","73","88274","  3"
"2020-21","Spring","MGT","2114","Principles of Project Mgt","Williamson","3.14","5.5","21.9","28.8","21.9","11","2.7","4.1","2.7","1.4","0","0","0","1","73","20724","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Zhang","2.92","2.7","9.6","16.4","31.5","20.5","11","6.8","1.4","0","0","0","0","1","73","88416","  3"
"2021-22","Spring","MGT","2064","Foundations Entrepreneurship","Poff","3.58","60.3","5.5","9.6","15.1","5.5","1.4","0","0","0","1.4","0","1.4","0","73","22113","  3"
"2022-23","Fall","MGT","1104","Foundations of Business","Poff","3.09","11","19.2","15.1","27.4","11","8.2","4.1","2.7","0","0","1.4","0","2","73","87801","  3"
"2022-23","Spring","BIT","3464","Enterprise Planning & Control","Teets","3.74","50.7","30.1","15.1","1.4","0","0","2.7","0","0","0","0","0","0","73","11894","  3"
"2022-23","Spring","MKTG","4604","Retail Management","Reilly","3","6.8","13.7","16.4","31.5","12.3","8.2","8.2","2.7","0","0","0","0","0","73","21253","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Clark","3.07","6.8","17.8","13.7","39.7","6.8","8.2","4.1","1.4","0","0","1.4","0","1","73","87791","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Easterwood","3.11","31.5","9.6","9.6","11","9.6","12.3","8.2","8.2","0","0","0","0","6","73","91083","  3"
"2016-17","Fall","MGT","3304","Mgt Th & Lead Pract","Deck","2.77","23","12.2","8.1","8.1","9.5","12.2","9.5","4.1","4.1","2.7","2.7","4.1","3","74","85869","  3"
"2016-17","Spring","BIT","4524","Systems Development","Tegarden","3.29","24.3","14.9","27","12.2","8.1","9.5","1.4","2.7","0","0","0","0","1","74","11360","  3"
"2016-17","Spring","BIT","4554","Networks & Telecomm Business","Shen","3.19","14.9","17.6","16.2","25.7","13.5","10.8","1.4","0","0","0","0","0","0","74","11362","  3"
"2017-18","Fall","BIT","3414","Operations & Supply Chain Mgt","Clark","3.07","16.2","10.8","18.9","24.3","6.8","10.8","9.5","2.7","0","0","0","0","0","74","81294","  3"
"2019-20","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.86","68.9","23","4.1","4.1","0","0","0","0","0","0","0","0","0","74","81501","  3"
"2019-20","Spring","BIT","2405","Bus Stats Analytics & Model","Simundza","3.52","47.3","12.2","10.8","20.3","4.1","2.7","1.4","0","1.4","0","0","0","0","74","11622","  3"
"2019-20","Spring","MKTG","4304","Marketing Communications","Schirr","3.74","56.8","18.9","16.2","5.4","2.7","0","0","0","0","0","0","0","0","74","17382","  3"
"2021-22","Fall","BIT","2405","Bus Stats Analytics & Model","Kern","2.71","8.1","5.4","20.3","16.2","10.8","13.5","10.8","12.2","0","0","1.4","1.4","3","74","81693","  3"
"2021-22","Fall","MKTG","4354","Mktg Chnl & Lgst","Gresh","3.16","32.4","14.9","5.4","16.2","9.5","9.5","6.8","1.4","0","0","2.7","1.4","0","74","88575","  3"
"2021-22","Fall","BIT","4604","Data Gov, Privacy, Ethics","Simpson","3.41","21.6","24.3","21.6","20.3","12.2","0","0","0","0","0","0","0","2","74","90941","  3"
"2022-23","Fall","BIT","4474","Global Ops & Info Technology","Gordon","3.4","18.9","24.3","35.1","13.5","5.4","1.4","0","0","0","0","0","1.4","1","74","81845","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Lucas","3.12","10.8","17.6","23","21.6","13.5","6.8","5.4","0","0","0","0","1.4","0","74","87790","  3"
"2021-22","Spring","MGT","2946","Small Unit Ldrshp for Cadets","Alia","3.91","91.5","2.7","1.3","0.4","1.8","0.9","0.9","0.4","0","0","0","0","0","224","17643","  1"
"2016-17","Fall","MKTG","4354","Mktg Chnl & Lgst","Gresh","3.21","20","16","26.7","10.7","12","9.3","1.3","1.3","2.7","0","0","0","0","75","85984","  3"
"2017-18","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.84","73.3","17.3","4","2.7","0","1.3","1.3","0","0","0","0","0","0","75","81299","  3"
"2017-18","Fall","HTM","2514","Catering Management","Magnini","3.32","14.7","26.7","25.3","18.7","8","1.3","5.3","0","0","0","0","0","0","75","84822","  3"
"2017-18","Fall","MGT","3304","Mgt Th & Lead Pract","Deck","2.79","21.3","8","12","21.3","9.3","2.7","5.3","6.7","2.7","2.7","1.3","6.7","3","75","89532","  3"
"2017-18","Spring","MGT","3064","Cornerstones Entrepreneurship","Mondry","3.78","60","24","5.3","8","2.7","0","0","0","0","0","0","0","0","75","19542","  3"
"2019-20","Spring","ACIS","2504","Personal Computers in Business","Easterwood","3.54","42.7","18.7","14.7","17.3","2.7","1.3","0","1.3","0","1.3","0","0","0","75","10145","  3"
"2019-20","Spring","BIT","4474","Global Ops & Info Technology","Matheson","3.85","72","14.7","8","5.3","0","0","0","0","0","0","0","0","0","75","11663","  3"
"2019-20","Spring","FIN","3054","Legal & Ethical Env Bus","Malone","3.24","12","34.7","17.3","12","10.7","6.7","4","0","0","2.7","0","0","0","75","14872","  3"
"2019-20","Spring","MGT","2314","Intro International Business","Stallkamp","3.37","26.7","18.7","25.3","14.7","8","1.3","2.7","1.3","0","0","1.3","0","0","75","17206","  3"
"2020-21","Fall","BIT","2405","Bus Stats Analytics & Model","Nottingham","2.88","6.7","12","10.7","28","18.7","9.3","6.7","5.3","2.7","0","0","0","1","75","81649","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Poff","3.08","6.7","25.3","16","24","12","8","4","1.3","1.3","0","0","1.3","0","75","88423","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Travers","3.07","5.3","14.7","20","36","12","4","6.7","1.3","0","0","0","0","0","75","88427","  3"
"2022-23","Fall","BIT","2405","Bus Stats Analytics & Model","Kern","2.99","9.3","14.7","14.7","21.3","21.3","9.3","6.7","1.3","0","0","0","1.3","4","75","81788","  3"
"2022-23","Fall","BIT","4604","Data Gov, Privacy, Ethics","Flora","3.97","92","6.7","1.3","0","0","0","0","0","0","0","0","0","0","75","81850","  3"
"2022-23","Fall","MGT","3404","Principles of Management","Haines","3.31","24","24","13.3","16","16","1.3","4","0","0","0","0","1.3","1","75","92594","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Poff","3.21","12","26.7","18.7","20","12","4","5.3","0","0","0","0","1.3","0","75","87794","  3"
"2016-17","Spring","BIT","5594","Web Apps & Elec Com","Ghandforoush","3.42","26.3","28.9","18.4","15.8","5.3","1.3","1.3","0","1.3","0","0","1.3","0","76","11372","  3"
"2019-20","Fall","BIT","4484","Project Management","Monday","3.87","76.3","14.5","6.6","1.3","0","0","1.3","0","0","0","0","0","0","76","81526","  3"
"2019-20","Spring","ACIS","2504","Personal Computers in Business","Easterwood","3.62","52.6","17.1","6.6","13.2","6.6","3.9","0","0","0","0","0","0","0","76","10146","  3"
"2019-20","Spring","BIT","3454","Business Process Improvement","Mindel","3.89","84.2","6.6","2.6","5.3","1.3","0","0","0","0","0","0","0","0","76","11648","  3"
"2019-20","Spring","MKTG","4154","Marketing Research","Gupta","3.81","68.4","21.1","5.3","1.3","1.3","0","1.3","0","1.3","0","0","0","0","76","17373","  3"
"2019-20","Spring","MGT","3404","Principles of Management","Lohr","3.38","23.7","21.1","15.8","30.3","6.6","0","1.3","1.3","0","0","0","0","0","76","19658","  3"
"2020-21","Fall","BIT","2406","Bus Stats Analytics & Model","Fraticelli","3.49","60.5","3.9","7.9","6.6","2.6","9.2","9.2","0","0","0","0","0","0","76","81652","  3"
"2020-21","Fall","BIT","4444","Web-Based DSS","Wang","3.86","78.9","10.5","2.6","3.9","3.9","0","0","0","0","0","0","0","0","76","81685","  3"
"2020-21","Fall","FIN","3204","Risk and Insurance","Johnsen","3","14.5","13.2","9.2","27.6","15.8","3.9","9.2","3.9","2.6","0","0","0","0","76","84932","  3"
"2020-21","Spring","MGT","1104","Foundations of Business","Robert","2.5","3.9","5.3","11.8","17.1","19.7","13.2","14.5","5.3","0","2.6","0","6.6","1","76","17836","  3"
"2020-21","Spring","MKTG","4754","Strategic Marketing","Swayne","3.46","36.8","30.3","10.5","6.6","5.3","2.6","2.6","1.3","2.6","1.3","0","0","0","76","18022","  3"
"2021-22","Fall","BIT","4434","Comp Sim In Bus","Travis","3.31","38.2","6.6","9.2","27.6","3.9","5.3","9.2","0","0","0","0","0","1","76","81734","  3"
"2021-22","Spring","MGT","2064","Foundations Entrepreneurship","Haines","3.73","73.7","17.1","0","2.6","2.6","0","0","0","0","0","0","3.9","2","76","17631","  3"
"2022-23","Fall","BIT","3444","Adv Bus Comp and App","Raman","3.28","27.6","21.1","13.2","21.1","2.6","7.9","1.3","1.3","1.3","0","1.3","1.3","1","76","81818","  3"
"2022-23","Spring","MGT","4394","Strategic Management","Lewis","3.62","28.9","40.8","18.4","9.2","2.6","0","0","0","0","0","0","0","0","76","17931","  3"
"2023-24","Fall","MGT","5804","Leader Tech-Based Org","Townsend","3.95","89.5","6.6","2.6","1.3","0","0","0","0","0","0","0","0","0","76","87891","  3"
"2016-17","Fall","BIT","4464","Adv Supply Chain Mgt","Cook","3.29","23.4","14.3","26","16.9","9.1","7.8","1.3","0","0","0","1.3","0","0","77","81274","  3"
"2016-17","Fall","MKTG","3104","Marketing Management","Evans","3.79","66.2","19.5","3.9","6.5","1.3","2.6","0","0","0","0","0","0","0","77","85967","  3"
"2016-17","Spring","BIT","3434","Adv Modeling for Bus Analytics","Ragsdale","3.64","41.6","31.2","11.7","11.7","1.3","1.3","1.3","0","0","0","0","0","0","77","11335","  3"
"2017-18","Fall","BIT","3444","Adv Bus Comp and App","Badinelli","3.27","9.1","16.9","36.4","27.3","6.5","3.9","0","0","0","0","0","0","3","77","81306","  3"
"2017-18","Spring","BIT","3414","Operations & Supply Chain Mgt","Clark","3.06","19.5","14.3","13","23.4","11.7","5.2","5.2","3.9","0","1.3","1.3","1.3","0","77","11423","  3"
"2018-19","Spring","FIN","3054","Legal & Ethical Env Bus","Price","2.74","13","5.2","11.7","18.2","11.7","11.7","18.2","6.5","0","3.9","0","0","2","77","14582","  3"
"2019-20","Fall","BIT","3444","Adv Bus Comp and App","Seref","3.61","54.5","15.6","10.4","7.8","3.9","5.2","2.6","0","0","0","0","0","1","77","81507","  3"
"2019-20","Fall","BIT","2406","Bus Stats Analytics & Model","Travis","3.2","29.9","7.8","13","26","5.2","6.5","10.4","0","0","1.3","0","0","1","77","90254","  3"
"2020-21","Fall","HTM","2454","Travel & Tourism Management","McGehee","3.59","57.1","13","10.4","6.5","2.6","3.9","3.9","2.6","0","0","0","0","1","77","85837","  3"
"2020-21","Fall","REAL","2004","Principles of Real Estate","Everett","3.38","39","13","15.6","16.9","3.9","3.9","5.2","0","1.3","0","0","1.3","0","77","89735","  3"
"2020-21","Spring","BIT","2406","Bus Stats Analytics & Model","Bowden","3.3","39","0","9.1","39","0","3.9","9.1","0","0","0","0","0","3","77","21353","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Flores","3.26","13","20.8","28.6","23.4","3.9","7.8","1.3","1.3","0","0","0","0","1","77","88417","  3"
"2022-23","Fall","REAL","3034","Real Estate Market Analysis","Robert","3.06","10.4","18.2","19.5","26","3.9","10.4","6.5","3.9","0","1.3","0","0","1","77","89513","  3"
"2022-23","Spring","BIT","4484","Project Management","Monday","3.36","15.6","32.5","20.8","18.2","2.6","7.8","2.6","0","0","0","0","0","0","77","11915","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Wikle","3.15","26","20.8","5.2","18.2","5.2","10.4","10.4","1.3","0","1.3","0","1.3","0","77","85398","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Hart","2.95","11.7","10.4","10.4","24.7","22.1","7.8","9.1","2.6","0","1.3","0","0","4","77","85399","  3"
"2017-18","Fall","BIT","2406","Quantitative Methods","Travis","2.96","26.9","0","5.1","42.3","0","5.1","14.1","0","2.6","1.3","0","2.6","4","78","81290","  3"
"2017-18","Fall","BIT","2405","Quantitative Methods","Zaman","3.14","20.5","17.9","14.1","15.4","16.7","5.1","3.8","5.1","0","0","0","1.3","4","78","89706","  3"
"2019-20","Fall","BIT","4464","Adv Supply Chain Mgt","Fraticelli","3.74","65.4","14.1","5.1","9","3.8","2.6","0","0","0","0","0","0","0","78","81522","  3"
"2019-20","Fall","MGT","3404","Principles of Management","Thompson","3.56","44.9","16.7","15.4","15.4","3.8","0","2.6","1.3","0","0","0","0","0","78","90390","  3"
"2020-21","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.54","53.8","15.4","10.3","11.5","0","3.8","1.3","0","1.3","0","0","2.6","0","78","81669","  3"
"2020-21","Spring","MGT","1104","Foundations of Business","Haines","2.99","6.4","16.7","19.2","30.8","11.5","5.1","2.6","3.8","0","1.3","0","2.6","1","78","17834","  3"
"2020-21","Spring","MGT","2064","Foundations Entrepreneurship","Poff","3.68","62.8","14.1","10.3","5.1","3.8","1.3","0","1.3","0","0","0","1.3","2","78","17841","  3"
"2020-21","Spring","BIT","4484","Project Management","Raman","3.84","79.5","9","3.8","2.6","2.6","2.6","0","0","0","0","0","0","0","78","21828","  3"
"2021-22","Fall","BIT","3434","Adv Modeling for Bus Analytics","Ragsdale","3.65","53.8","21.8","9","6.4","5.1","0","2.6","0","0","1.3","0","0","0","78","81718","  3"
"2021-22","Fall","BIT","3444","Adv Bus Comp and App","Dickhans","3.35","28.2","16.7","19.2","19.2","7.7","3.8","2.6","2.6","0","0","0","0","4","78","81720","  3"
"2021-22","Fall","BIT","4474","Global Ops & Info Technology","Gordon","3.21","15.4","17.9","20.5","25.6","9","5.1","5.1","1.3","0","0","0","0","0","78","81743","  3"
"2021-22","Fall","HTM","2454","Travel & Tourism Management","Kim","3.13","28.2","16.7","16.7","10.3","7.7","5.1","5.1","3.8","1.3","1.3","0","3.8","2","78","86018","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Haines","3.01","9","15.4","14.1","32.1","11.5","7.7","5.1","2.6","1.3","0","0","1.3","1","78","88407","  3"
"2021-22","Spring","BIT","2406","Bus Stats Analytics & Model","Bowden","3.13","32.1","0","16.7","30.8","0","5.1","11.5","1.3","0","0","0","2.6","0","78","11748","  3"
"2021-22","Spring","BIT","3424","Intro Bus Analytics Modeling","Wang","3.41","34.6","32.1","11.5","5.1","6.4","2.6","0","2.6","1.3","0","1.3","2.6","7","78","11755","  3"
"2022-23","Fall","BIT","2405","Bus Stats Analytics & Model","Sudweeks","2.64","5.1","10.3","10.3","19.2","15.4","15.4","14.1","3.8","0","2.6","0","3.8","8","78","81789","  3"
"2022-23","Fall","MGT","1945","Fundamentals of Cadet Ldrshp","McGrath","3.73","71.8","8.5","10.3","3.4","0","1.7","0.9","1.7","0.9","0.9","0","0","0","117","87815","  2"
"2023-24","Fall","BIT","2406","Bus Stats Analytics & Model","Zhang","2.9","21.8","5.1","11.5","24.4","11.5","7.7","6.4","3.8","0","2.6","2.6","2.6","0","78","81870","  3"
"2023-24","Fall","BIT","4484","Project Management","Monday","3.62","41","30.8","17.9","3.8","1.3","1.3","2.6","0","1.3","0","0","0","0","78","81924","  3"
"2023-24","Fall","MGT","2314","Intro International Business","Raschke","3.48","24.4","26.9","24.4","17.9","5.1","1.3","0","0","0","0","0","0","0","78","87818","  3"
"2016-17","Fall","HTM","2514","Catering Management","Fitch","3.43","54.4","6.3","15.2","10.1","2.5","3.8","0","2.5","0","1.3","0","3.8","6","79","84662","  3"
"2017-18","Spring","BIT","2406","Quantitative Methods","Taylor","3.4","49.4","0","12.7","25.3","0","1.3","10.1","0","0","1.3","0","0","0","79","18445","  3"
"2019-20","Fall","MGT","3404","Principles of Management","Thompson","3.47","41.8","20.3","20.3","6.3","1.3","2.5","2.5","2.5","0","0","1.3","1.3","1","79","90393","  3"
"2019-20","Spring","BIT","2405","Bus Stats Analytics & Model","Kern","3.46","35.4","17.7","19","11.4","12.7","1.3","1.3","1.3","0","0","0","0","0","79","11619","  3"
"2019-20","Spring","HTM","2514","Catering Management","Magnini","3.22","21.5","19","16.5","22.8","8.9","2.5","5.1","1.3","0","0","1.3","1.3","1","79","15722","  3"
"2020-21","Fall","BIT","4604","Data Gov, Privacy, Ethics","Adjerid","3.61","34.2","30.4","22.8","10.1","1.3","1.3","0","0","0","0","0","0","0","79","81700","  3"
"2021-22","Fall","BIT","5594","Web Apps & Elec Com","Ghandforoush","3.1","8.9","22.8","20.3","17.7","13.9","7.6","6.3","1.3","0","0","0","1.3","0","79","81763","  3"
"2021-22","Fall","MGT","1104","Foundations of Business","Haines","3.01","7.6","19","20.3","22.8","15.2","7.6","2.5","0","1.3","0","0","3.8","1","79","88421","  3"
"2021-22","Spring","BIT","3414","Operations & Supply Chain Mgt","Teets","3.59","27.8","46.8","15.2","5.1","1.3","0","1.3","0","2.5","0","0","0","1","79","11750","  3"
"2021-22","Spring","BIT","3424","Intro Bus Analytics Modeling","Seref","3.89","79.7","11.4","5.1","3.8","0","0","0","0","0","0","0","0","2","79","11756","  3"
"2022-23","Spring","BIT","3424","Intro Bus Analytics Modeling","Seref","3.82","78.5","16.5","1.3","0","1.3","0","0","0","0","0","0","2.5","5","79","11884","  3"
"2023-24","Fall","BIT","4604","Data Gov, Privacy, Ethics","Zahadat","3.86","78.5","11.4","5.1","2.5","1.3","0","0","1.3","0","0","0","0","0","79","92010","  3"
"2017-18","Spring","MGT","2946","Small Unit Ldrshp for Cadets","Humphrey","3.8","69.7","16.8","5.5","2.9","1.3","2.5","0.8","0.4","0","0","0","0","1","238","16168","  1"
"2019-20","Spring","MGT","2946","Small Unit Ldrshp for Cadets","Humphrey","3.61","59.2","9.2","15.5","5.5","3.4","2.5","1.7","2.1","0.4","0","0","0.4","0","238","17212","  1"
"2016-17","Spring","BIT","4454","Bus Analysis Seminar in IT","Abrahams","3.76","67.5","11.3","12.5","2.5","3.8","1.3","0","1.3","0","0","0","0","0","80","11350","  3"
"2016-17","Spring","MKTG","4754","Strategic Marketing","Gresh","3.91","81.3","11.3","5","2.5","0","0","0","0","0","0","0","0","0","80","16087","  3"
"2016-17","Spring","FIN","3054","Legal & Ethical Env Bus","Spicer","3.1","13.8","15","10","32.5","15","8.8","1.3","2.5","1.3","0","0","0","1","80","18641","  3"
"2017-18","Fall","FIN","3204","Risk and Insurance","Johnsen","2.92","8.8","11.3","10","33.8","13.8","6.3","10","5","0","1.3","0","0","2","80","84130","  3"
"2017-18","Spring","BIT","4554","Networks & Telecomm Business","Shen","3.01","11.3","18.8","12.5","22.5","10","13.8","5","2.5","3.8","0","0","0","0","80","11457","  3"
"2018-19","Fall","MGT","1064","Entrepreneurs Residence Exp","Collins","3.91","81.3","11.3","5","2.5","0","0","0","0","0","0","0","0","0","80","86345","  3"
"2019-20","Spring","BIT","3424","Intro Bus Analytics Modeling","Abrahams","3.85","82.5","6.3","5","5","0","0","0","0","0","0","1.3","0","0","80","11636","  3"
"2019-20","Spring","BIT","3434","Adv Modeling for Bus Analytics","Ragsdale","3.83","65","22.5","8.8","2.5","0","1.3","0","0","0","0","0","0","0","80","11642","  3"
"2020-21","Fall","BIT","4464","Adv Supply Chain Mgt","Fraticelli","3.57","50","18.8","11.3","8.8","5","1.3","2.5","0","2.5","0","0","0","0","80","81688","  3"
"2020-21","Fall","HTM","3424","Event Management","Fitch","3.54","47.5","26.3","7.5","7.5","1.3","1.3","2.5","3.8","0","1.3","1.3","0","0","80","85851","  3"
"2020-21","Spring","BIT","4444","Web-Based DSS","Wang","3.67","66.3","11.3","8.8","5","3.8","0","1.3","1.3","0","1.3","0","1.3","0","80","11784","  3"
"2021-22","Fall","MGT","3404","Principles of Management","Deck","2.65","21.3","7.5","11.3","10","11.3","3.8","13.8","7.5","1.3","1.3","3.8","7.5","6","80","88454","  3"
"2021-22","Spring","BIT","4484","Project Management","Monday","3.62","38.8","26.3","23.8","6.3","3.8","1.3","0","0","0","0","0","0","0","80","11792","  3"
"2021-22","Spring","REAL","4076","Real Estate Studio","Boyle","3.27","38.8","11.3","1.3","17.5","15","6.3","7.5","1.3","1.3","0","0","0","0","80","19260","  3"
"2022-23","Fall","HTM","2454","Travel & Tourism Management","Tucker","3.59","62.5","15","2.5","8.8","3.8","2.5","0","1.3","0","1.3","0","2.5","1","80","86285","  3"
"2022-23","Spring","ACIS","5624","Cybersec Govern and Risk Mgmt","Belanger","3.47","26.3","23.8","26.3","16.3","5","0","2.5","0","0","0","0","0","0","80","10217","  3"
